Type,Family,Model Name,Input Size,Accuracy,Max BS,Optimal BS,Throughput,Latency,Energy,param_count,params_tinfo,macs_tinfo,params_ptflops,macs_ptflops,activations,DONE
TBD,TBD,regnetx_004_tv.tv2_in1k,224,74.584,100,32,3547.631807,9888041.22,99720.88096,5.5,5495976,413813608,5495976,419797096,19170480,TRUE
TBD,TBD,regnetx_006.pycls_in1k,224,73.884,86,87,3637.042819,24397051.81,93211.69702,6.2,6196040,600891112,6196040,608293640,23865584,TRUE
TBD,TBD,regnetx_008.pycls_in1k,224,75.062,36,12,2294.685345,5721540.444,154862.6408,7.26,7259656,799700712,7259656,809281192,31086016,TRUE
TBD,TBD,regnetx_008.tv2_in1k,224,77.288,36,32,2250.794168,15333329.69,156940.6371,7.26,7259656,799700712,7259656,809281192,31086016,TRUE
TBD,TBD,regnetx_016.pycls_in1k,224,76.924,22,22,1165.420331,20357629.36,305540.8413,9.19,9190136,1602850792,9190136,1617840872,49052336,TRUE
TBD,TBD,regnetx_016.tv2_in1k,224,79.452,16,16,904.3264341,19293531.39,367322.8135,9.19,9190136,1602850792,9190136,1617840872,49052336,TRUE
TBD,TBD,regnetx_032.pycls_in1k,224,78.166,10,22,294.7131183,75950480.96,929708.7532,15.3,15296552,3176622952,15296552,3198283304,71260304,TRUE
TBD,TBD,regnetx_032.tv2_in1k,224,80.926,20,18,277.1893201,66986177.04,1007341.893,15.3,15296552,3176622952,15296552,3198283304,71260304,TRUE
TBD,TBD,regnetx_040.pycls_in1k,224,78.494,18,16,444.8679873,37091121.27,654578.8926,22.12,22118248,3964499816,22118248,3987803432,76641520,TRUE
TBD,TBD,regnetx_064.pycls_in1k,224,79.06,10,8,161.9604477,51217895.37,1793102.032,26.21,26209256,6460292264,26209256,6491054072,101429912,TRUE
TBD,TBD,regnetx_080.pycls_in1k,224,79.216,10,5,379.0394284,14178746.51,835760.443,39.57,39572648,7995133416,39572648,8022090472,88666400,TRUE
TBD,TBD,regnetx_080.tv2_in1k,224,81.56,10,7,363.0989014,20301210.8,858137.4596,39.57,39572648,7995133416,39572648,8022090472,88666400,TRUE
TBD,TBD,regnetx_120.pycls_in1k,224,79.608,4,1,141.7248722,7866946.584,2211784.57,46.11,46106056,12086679016,46106056,12126951528,132963680,TRUE
TBD,TBD,regnetx_160.pycls_in1k,224,79.858,4,5,223.6097997,23268489.64,1370182.721,54.28,54278536,15940756456,54278536,15989025768,159672224,TRUE
TBD,TBD,regnetx_160.tv2_in1k,224,82.576,8,5,279.1206164,19088888.68,1251525.54,54.28,54278536,15940756456,54278536,15989025768,159672224,TRUE
TBD,TBD,regnetx_320.pycls_in1k,224,80.262,4,4,145.7662561,29062419.27,2408100.338,107.81,107811560,31735930792,107811560,31804845176,228359960,TRUE
TBD,TBD,regnetx_320.tv2_in1k,224,82.824,4,5,135.4832018,39445485.1,2607722.089,107.81,107811560,31735930792,107811560,31804845176,228359960,TRUE
TBD,TBD,regnety_002.pycls_in1k,224,70.294,72,40,3983.952914,11059739.49,80294.29196,3.16,3162996,199519076,3162996,203548732,12670308,TRUE
TBD,TBD,regnety_004.pycls_in1k,224,74.006,30,30,2042.497949,15994326.05,151436.8677,4.34,4344144,401849056,4344144,409077888,23315656,TRUE
TBD,TBD,regnety_004.tv2_in1k,224,75.588,36,28,2102.754861,14601722.85,151969.2661,4.34,4344144,401849056,4344144,409077888,23315656,TRUE
TBD,TBD,regnety_006.pycls_in1k,224,75.262,26,26,1970.979152,14177583.25,159945.9362,6.06,6055160,601227608,6055160,609307960,26108624,TRUE
TBD,TBD,regnety_008.pycls_in1k,224,76.334,20,14,1463.124407,10570646.02,215913.8465,6.26,6263168,797183328,6263168,806944464,31667528,TRUE
TBD,TBD,regnety_008_tv.tv2_in1k,224,78.656,20,16,1426.138992,12214446.26,223449.5987,6.43,6432512,833862848,6432512,843940752,32719144,TRUE
TBD,TBD,regnety_016.pycls_in1k,224,77.908,12,10,712.3879809,15193914.37,435207.6829,11.2,11202430,1612087326,11202430,1627537418,50602058,TRUE
TBD,TBD,regnety_016.tv2_in1k,224,80.696,12,10,704.5171367,15459968.64,441624.1651,11.2,11202430,1612087326,11202430,1627537418,50602058,TRUE
TBD,TBD,regnety_032.pycls_in1k,224,78.896,8,5,358.2787632,14985091.34,863379.2454,19.44,19436338,3176496162,19436338,3197984486,70561382,TRUE
TBD,TBD,regnety_032.ra_in1k,288,82.724,4,5,225.3664039,23156947.87,1356727.593,19.44,19436338,5248252962,19436338,5283771622,116618086,TRUE
TBD,TBD,regnety_032.ra_in1k,224,81.942,8,8,360.7211961,23931543.53,892658.257,19.44,19436338,3176496162,19436338,3197984486,70561382,TRUE
TBD,TBD,regnety_032.tv2_in1k,224,81.798,8,8,340.7673451,25194248.29,941220.9533,19.44,19436338,3176496162,19436338,3197984486,70561382,TRUE
TBD,TBD,regnety_040.pycls_in1k,224,79.236,8,11,667.7547019,17779342.16,519075.1916,20.65,20646656,3973301344,20646656,3996549712,76543304,TRUE
TBD,TBD,regnety_040.ra3_in1k,288,83.058,4,37,579.7837706,64519974.63,563319.4635,20.65,20646656,6565774432,20646656,6604202576,126508360,TRUE
TBD,TBD,regnety_040.ra3_in1k,224,82.316,62,56,981.2620478,57532027.37,334315.3372,20.65,20646656,3973301344,20646656,3996549712,76543304,TRUE
TBD,TBD,regnety_064.pycls_in1k,224,79.728,46,52,688.2107606,75558520.78,479206.7761,30.58,30583252,6355221876,30583252,6386427788,103015220,TRUE
TBD,TBD,regnety_064.ra3_in1k,288,83.712,34,32,412.0632448,77658282.78,792195.0711,30.58,30583252,10502274420,30583252,10553855884,170261812,TRUE
TBD,TBD,regnety_064.ra3_in1k,224,83.006,58,52,688.8535658,75487829.93,474738.8777,30.58,30583252,6355221876,30583252,6386427788,103015220,TRUE
TBD,TBD,regnety_080.pycls_in1k,224,79.882,52,48,653.9439216,73400882.86,501094.8739,39.18,39180068,7963074196,39180068,7996876428,111473396,TRUE
TBD,TBD,regnety_080.ra3_in1k,288,83.94,32,32,386.4542677,82804155.89,852755.1363,39.18,39180068,13158809236,39180068,13214682764,184241908,TRUE
TBD,TBD,regnety_080.ra3_in1k,224,83.162,52,48,654.692427,73317011.07,503902.2826,39.18,39180068,7963074196,39180068,7996876428,111473396,TRUE
TBD,TBD,regnety_080_tv.tv2_in1k,224,82.592,48,48,635.9764151,75474626.99,517375.979,39.38,39381472,8473087616,39381472,8510050992,122010664,TRUE
TBD,TBD,regnety_120.pycls_in1k,224,80.382,42,32,501.5611375,63800935.36,658873.7007,51.82,51822544,12092395504,51822544,12132674304,133002680,TRUE
TBD,TBD,regnety_120.sw_in12k_ft_in1k,288,85.442,26,26,175.7030109,147977029.7,1845924.449,51.82,51822544,19984273392,51822544,20050852608,219827640,TRUE
TBD,TBD,regnety_120.sw_in12k_ft_in1k,224,84.986,42,32,500.8731964,63888510.08,655998.8866,51.82,51822544,12092395504,51822544,12132674304,133002680,TRUE
TBD,TBD,regnety_1280.seer_ft_in1k,384,84.426,2,1,20.93207195,47773867.88,15509690.37,644.81,644812894,3.75E+11,644812894,3.75E+11,1333168138,TRUE
TBD,TBD,regnety_1280.swag_ft_in1k,384,88.224,2,,,,,644.81,644812894,3.75E+11,644812894,3.75E+11,1333168138,
TBD,TBD,regnety_1280.swag_lc_in1k,224,85.966,8,4,50.06703482,79893081.32,6459233.261,644.81,644812894,1.28E+11,644812894,1.28E+11,453784298,TRUE
TBD,TBD,regnety_160.deit_in1k,288,83.7,22,1,148.9330508,6714520.229,2211774.096,83.59,83590140,26294148572,83590140,26365973028,236960140,TRUE
TBD,TBD,regnety_160.deit_in1k,224,82.994,38,32,405.9099061,78835294.74,798031.9887,83.59,83590140,15911534044,83590140,15954986532,143372172,TRUE
TBD,TBD,regnety_160.lion_in12k_ft_in1k,288,86.01,22,1,148.2623769,6744854.107,2184717.885,83.59,83590140,26294148572,83590140,26365973028,236960140,TRUE
TBD,TBD,regnety_160.lion_in12k_ft_in1k,224,85.602,38,32,406.1196649,78794618.34,803770.7222,83.59,83590140,15911534044,83590140,15954986532,143372172,TRUE
TBD,TBD,regnety_160.pycls_in1k,224,80.284,38,32,405.67245,78881477.36,800196.7912,83.59,83590140,15911534044,83590140,15954986532,143372172,TRUE
TBD,TBD,regnety_160.sw_in12k_ft_in1k,288,86.032,22,1,148.4485273,6736418.586,2209463.209,83.59,83590140,26294148572,83590140,26365973028,236960140,TRUE
TBD,TBD,regnety_160.sw_in12k_ft_in1k,224,85.594,38,32,405.9544356,78826674.12,803357.9873,83.59,83590140,15911534044,83590140,15954986532,143372172,TRUE
TBD,TBD,regnety_160.swag_ft_in1k,384,86.018,12,1,110.6926639,9034151.875,2933907.01,83.59,83590140,46734920924,83590140,46862602692,421211452,TRUE
TBD,TBD,regnety_160.swag_lc_in1k,224,83.808,38,32,407.0861753,78607513.79,800843.902,83.59,83590140,15911534044,83590140,15954986532,143372172,TRUE
TBD,TBD,regnety_160.tv2_in1k,224,82.646,38,32,405.9127428,78834832.37,806495.2782,83.59,83590140,15911534044,83590140,15954986532,143372172,TRUE
TBD,TBD,regnety_2560.seer_ft_in1k,384,85.146,1,1,10.37510579,96385291.93,31916204.99,"1,282.60",1282601138,7.47E+11,1282601138,7.48E+11,1881168073,TRUE
TBD,TBD,regnety_320.pycls_in1k,224,80.796,28,28,242.4823041,115472607.9,1368675.444,145.05,145046770,32279583362,145046770,32336963686,189616646,TRUE
TBD,TBD,regnety_320.seer_ft_in1k,384,83.326,8,8,85.00373812,94113684.55,3909710.122,145.05,145046770,94826488962,145046770,94995096806,557079686,TRUE
TBD,TBD,regnety_320.swag_ft_in1k,384,86.86,8,8,84.89024743,94239689.56,3908480.448,145.05,145046770,94826488962,145046770,94995096806,557079686,TRUE
TBD,TBD,regnety_320.swag_lc_in1k,224,84.632,28,28,243.313681,115077855.1,1362415.725,145.05,145046770,32279583362,145046770,32336963686,189616646,TRUE
TBD,TBD,regnety_320.tv2_in1k,224,83.174,28,24,242.0428905,99156230.64,1371229.887,145.05,145046770,32279583362,145046770,32336963686,189616646,TRUE
TBD,TBD,regnety_640.seer_ft_in1k,384,83.916,4,2,41.77239512,47878988.92,7859863.242,281.38,281378786,1.88E+11,281378786,1.88E+11,783214622,TRUE
TBD,TBD,regnetz_040.ra3_in1k,320,84.256,16,16,298.697192,53570668.41,1103231.951,27.12,27116800,6271130304,27116800,6305767192,214440360,TRUE
TBD,TBD,regnetz_040.ra3_in1k,256,83.66,24,22,463.1352419,47505990.44,711630.3752,27.12,27116800,4015422144,27116800,4037590360,137266728,TRUE
TBD,TBD,regnetz_040_h.ra3_in1k,320,84.51,16,16,296.2766158,54008653.03,1118438.372,28.94,28938880,6353239104,28938880,6388178392,215159592,TRUE
TBD,TBD,regnetz_040_h.ra3_in1k,256,83.768,24,16,481.555978,33332461.99,692128.4732,28.94,28938880,4068334656,28938880,4090696408,137728488,TRUE
TBD,TBD,regnetz_b16.ra3_in1k,288,80.738,38,40,862.6416876,46369248.59,382505.8756,9.72,9715480,2361499704,9715480,2376133912,103455568,TRUE
TBD,TBD,regnetz_b16.ra3_in1k,224,79.874,66,66,1436.973681,45929954.69,228749.0126,9.72,9715480,1430216760,9715480,1439071512,62598992,TRUE
TBD,TBD,regnetz_c16.ra3_in1k,320,82.66,24,20,535.9448031,37317386.03,610070.1188,13.46,13459880,3864470600,13459880,3888131592,160267200,TRUE
TBD,TBD,regnetz_c16.ra3_in1k,256,82.16,38,38,865.0440565,43928471.21,379717.5322,13.46,13459880,2475508808,13459880,2490654216,102587712,TRUE
TBD,TBD,regnetz_c16_evos.ch_in1k,320,82.644,12,13,270.6158886,48038597.43,1224397.904,13.49,13487816,3864533576,13487816,3864786360,108542400,TRUE
TBD,TBD,regnetz_c16_evos.ch_in1k,256,81.942,20,20,428.5443509,46669674.98,754804.6696,13.49,13487816,2475571784,13487816,2475713976,69483840,TRUE
TBD,TBD,regnetz_d32.ra3_in1k,320,84.028,16,16,312.9305024,51129634.54,1056378.439,27.58,27576288,9258719976,27576288,9292342504,234291872,TRUE
TBD,TBD,regnetz_d32.ra3_in1k,256,83.428,26,26,552.8559703,47028582.71,594377.9182,27.58,27576288,5929679592,27576288,5951201512,149970080,TRUE
TBD,TBD,regnetz_d8.ra3_in1k,320,84.042,16,16,341.2865758,46881488.55,970713.1094,23.37,23373792,6117907176,23373792,6151529704,234291872,TRUE
TBD,TBD,regnetz_d8.ra3_in1k,256,83.548,26,26,538.7486027,48260051.79,616010.3432,23.37,23373792,3919559400,23373792,3941081320,149970080,TRUE
TBD,TBD,regnetz_d8_evos.ch_in1k,320,84.152,8,6,162.1913241,36993454.56,1971253.047,23.46,23464296,7030383336,23464296,7030662184,165709472,TRUE
TBD,TBD,regnetz_d8_evos.ch_in1k,256,83.394,14,10,266.6878808,37497122.86,1215227.635,23.46,23464296,4503577320,23464296,4503727144,106077344,TRUE
TBD,TBD,regnetz_e8.ra3_in1k,320,85.04,8,9,181.8978129,49478416.76,1823199.585,57.7,57698176,15334323400,57698176,15391736712,406332608,TRUE
TBD,TBD,regnetz_e8.ra3_in1k,256,84.418,14,15,290.9272254,51559365.95,1138250.982,57.7,57698176,9823966408,57698176,9860717448,260093120,TRUE
TBD,TBD,repghostnet_050.in1k,224,66.98,508,502,8799.431669,57049169.58,37610.24132,2.31,2313968,43334348,2313968,50295836,11149232,TRUE
TBD,TBD,repghostnet_058.in1k,224,68.934,394,393,6996.920007,56167586.05,47177.93336,2.55,2546388,59826484,2546388,69035100,14261556,TRUE
TBD,TBD,repghostnet_080.in1k,224,72.236,320,320,5597.423371,57169186.46,59218.7943,3.28,3278968,95548852,3278968,107395188,17736948,TRUE
TBD,TBD,repghostnet_100.in1k,224,74.2,260,256,4499.876596,56890485.36,73428.56041,4.07,4073604,142430976,4073604,157336112,21960944,TRUE
TBD,TBD,repghostnet_111.in1k,224,75.068,236,231,4081.662318,56594645.14,80939.35416,4.54,4539984,170164760,4539984,186734920,24167764,TRUE
TBD,TBD,repghostnet_130.in1k,224,76.366,200,198,3400.610392,58224904.11,97502.12794,5.48,5478612,231170892,5478612,251257132,28880316,TRUE
TBD,TBD,repghostnet_150.in1k,224,77.47,174,170,2968.234663,57273155.31,111776.1869,6.58,6575336,301370048,6575336,324515104,33104328,TRUE
TBD,TBD,repghostnet_200.in1k,224,78.79,132,132,2188.417103,60317664.15,150250.3057,9.8,9796124,515941268,9796124,547029972,43916040,TRUE
TBD,TBD,repvgg_a0.rvgg_in1k,224,72.424,374,352,3447.080716,102115587.5,94107.26362,9.11,9108968,1512582120,9108968,1516295144,27242144,TRUE
TBD,TBD,repvgg_a1.rvgg_in1k,224,74.468,282,282,2599.198195,108495115,125960.6101,14.09,14092264,2626489320,14092264,2631356392,35985312,TRUE
TBD,TBD,repvgg_a2.rvgg_in1k,224,76.492,216,192,1450.149166,132400309.8,227605.9834,28.21,28210600,5685346280,28210600,5691743720,48354208,TRUE
TBD,TBD,repvgg_b0.rvgg_in1k,224,75.162,220,220,1977.961862,111225639.6,166769.3323,15.82,15817960,3397192680,15817960,3403464680,47927200,TRUE
TBD,TBD,repvgg_b1.rvgg_in1k,224,78.372,126,127,731.9306782,173514290.1,452404.9685,57.42,57415016,13128090600,57415016,13138928616,85010336,TRUE
TBD,TBD,repvgg_b1g4.rvgg_in1k,224,77.602,130,130,928.6021197,139995657.8,356384.828,39.97,39966056,8118518760,39966056,8129356776,85010336,TRUE
TBD,TBD,repvgg_b2.rvgg_in1k,224,78.794,102,88,477.7037687,184215050.8,682955.1069,89.02,89022376,20418171880,89022376,20431317992,103652768,TRUE
TBD,TBD,repvgg_b2g4.rvgg_in1k,224,79.396,104,45,467.8855194,98012623.44,707274.533,61.76,61758376,12590715880,61758376,12603861992,103652768,TRUE
TBD,TBD,repvgg_b3.rvgg_in1k,224,80.518,36,38,271.033692,143278446.4,1195742.694,123.09,123085288,29120697320,123085288,29136051176,121891744,TRUE
TBD,TBD,repvgg_b3g4.rvgg_in1k,224,80.248,42,36,353.0936722,106477146.4,974719.4242,83.83,83825128,17849160680,83825128,17864514536,121891744,TRUE
TBD,TBD,repvgg_d2se.rvgg_in1k,320,83.554,8,6,80.83274202,78284748.42,4244250.854,133.33,133334836,74437351540,133334836,74484663308,385653380,TRUE
TBD,TBD,repvit_m0_9.dist_300e_in1k,224,78.654,60,60,1960.322889,32545971.62,178117.8766,5.49,5489328,818613192,5489328,839697512,30447576,TRUE
TBD,TBD,repvit_m0_9.dist_450e_in1k,224,79.058,60,60,2094.183768,29686982.49,164217.7115,5.49,5489328,818613192,5489328,839697512,30447576,TRUE
TBD,TBD,repvit_m1.dist_in1k,224,78.542,54,48,1946.923382,26050316.63,175245.8625,5.49,5485248,817333704,5485248,838418024,33006552,TRUE
TBD,TBD,repvit_m1_0.dist_300e_in1k,224,80.152,40,36,1528.31664,25271300.46,226951.8995,7.3,7302796,1109631688,7302796,1134230064,35521176,TRUE
TBD,TBD,repvit_m1_0.dist_450e_in1k,224,80.446,40,32,1467.016461,23508035.87,237525.9155,7.3,7302796,1109631688,7302796,1134230064,35521176,TRUE
TBD,TBD,repvit_m1_1.dist_300e_in1k,224,80.826,40,40,1391.082311,30927177.94,253369.6138,8.8,8802912,1340912256,8802912,1367624736,38587008,TRUE
TBD,TBD,repvit_m1_1.dist_450e_in1k,224,81.302,40,40,1396.665082,30822032.26,252455.1888,8.8,8802912,1340912256,8802912,1367624736,38587008,TRUE
TBD,TBD,repvit_m1_5.dist_300e_in1k,224,82.382,24,24,786.0777083,32826618.11,448686.5488,14.64,14644432,2279940208,14644432,2324170608,63681168,TRUE
TBD,TBD,repvit_m1_5.dist_450e_in1k,224,82.52,24,24,778.7967811,33123677.44,451874.4511,14.64,14644432,2279940208,14644432,2324170608,63681168,TRUE
TBD,TBD,repvit_m2.dist_in1k,224,80.468,40,40,1456.572739,29337457.88,240687.4969,8.8,8797984,1339306624,8797984,1366019104,41798272,TRUE
TBD,TBD,repvit_m2_3.dist_300e_in1k,224,83.524,12,12,424.8310435,30406973.33,826142.8554,23.69,23688792,4526548032,23688792,4600252336,105945696,TRUE
TBD,TBD,repvit_m2_3.dist_450e_in1k,224,83.742,12,12,423.7492543,30460887.03,830535.898,23.69,23688792,4526548032,23688792,4600252336,105945696,TRUE
TBD,TBD,repvit_m3.dist_in1k,224,81.494,26,26,993.2820078,27691746.53,348254.3367,10.68,10682832,1862269488,10682832,1901607600,61670608,TRUE
TBD,TBD,res2net101_26w_4s.in1k,224,79.186,18,22,430.8001988,54126476.8,785605.8132,45.21,45206688,8067094524,45206688,8140285736,66133840,TRUE
TBD,TBD,res2net101d.in1k,224,81.254,22,20,399.5539835,52988450.47,860594.1664,45.23,45225920,8306735228,45225920,8385947432,69897040,TRUE
TBD,TBD,res2net50_14w_8s.in1k,224,78.146,34,28,685.087567,43717378.25,505560.9461,25.06,25059816,4178962740,25059816,4231199016,47146928,TRUE
TBD,TBD,res2net50_26w_4s.in1k,224,77.986,36,28,832.5755485,34334185.22,400514.2555,25.7,25699120,4255226956,25699120,4305127080,45208880,TRUE
TBD,TBD,res2net50_26w_6s.in1k,224,78.584,28,28,529.101473,55850467.05,647709.9328,37.05,37051448,6295596092,37051448,6356165160,53219792,TRUE
TBD,TBD,res2net50_26w_8s.in1k,224,78.948,22,22,426.6498032,54781912.73,820142.9374,48.4,48403776,8335965228,48403776,8407203240,61230704,TRUE
TBD,TBD,res2net50_48w_2s.in1k,224,77.536,40,24,876.5180065,28227423.87,384644.7078,25.29,25287304,4159888072,25287304,4206873064,42682832,TRUE
TBD,TBD,res2net50d.in1k,224,80.27,32,72,1008.604312,71385834.92,327696.9671,25.72,25718352,4494867660,25718352,4550788776,48972080,TRUE
TBD,TBD,res2next50.in1k,224,78.236,68,68,991.9675474,68550849.18,334143.1398,24.67,24671464,4172742568,24671464,4227219432,48553424,TRUE
TBD,TBD,resmlp_12_224.fb_distilled_in1k,224,77.948,166,160,1708.419667,93656590.47,194888.2878,15.35,15350872,72905176,15350872,3022460392,22957904,TRUE
TBD,TBD,resmlp_12_224.fb_in1k,224,76.66,166,160,1704.053509,93895605,195474.2103,15.35,15350872,72905176,15350872,3022460392,22957904,TRUE
TBD,TBD,resmlp_24_224.fb_distilled_in1k,224,80.766,82,80,856.0493152,93453392.72,388686.0874,30.02,30020680,87547336,30020680,5986657768,45537104,TRUE
TBD,TBD,resmlp_24_224.fb_in1k,224,79.38,82,80,855.6629983,93496051.79,388760.6113,30.02,30020680,87547336,30020680,5986657768,45537104,TRUE
TBD,TBD,resmlp_36_224.fb_distilled_in1k,224,81.15,22,28,468.4137575,60784482.61,729622.9385,44.69,44690488,102189496,44690488,8950855144,68116304,TRUE
TBD,TBD,resmlp_36_224.fb_in1k,224,79.772,4,5,292.5658946,18875671.93,1274649.846,44.69,44690488,102189496,44690488,8950855144,68116304,TRUE
TBD,TBD,resmlp_big_24_224.fb_distilled_in1k,224,83.594,,,,,,129.14,129138280,245085544,129138280,1.00E+11,364280528,
TBD,TBD,resmlp_big_24_224.fb_in1k,224,81.034,,,,,,129.14,129138280,245085544,129138280,1.00E+11,364280528,
TBD,TBD,resmlp_big_24_224.fb_in22k_ft_in1k,224,84.388,2,2,42.07314035,50761806.59,8390960.111,129.14,129138280,245085544,129138280,1.00E+11,364280528,TRUE
TBD,TBD,resnest101e.in1k,256,82.916,8,6,247.4737073,26226579.11,1385249.675,48.28,48275016,13321623432,48275016,13442112072,125062768,TRUE
TBD,TBD,resnest14d.gluon_in1k,224,75.516,36,20,1179.044009,18131837.85,294522.8514,10.61,10611688,2749430920,10611688,2781725768,32151152,TRUE
TBD,TBD,resnest200e.in1k,320,83.872,2,2,64.21624365,33644012.56,5114420.324,70.2,70201544,35519949320,70201544,35860164552,363656432,TRUE
TBD,TBD,resnest269e.in1k,416,84.54,1,1,29.11442574,37100183.16,10796363.78,110.93,110929480,77349068680,110929480,78052481608,756721264,TRUE
TBD,TBD,resnest26d.gluon_in1k,224,78.476,26,14,824.3826615,18298584.14,421940.2957,17.07,17069448,3623433768,17069448,3666255016,43822352,TRUE
TBD,TBD,resnest50d.in1k,224,80.958,18,18,526.132782,36495513.29,649140.6607,27.48,27483240,5371235592,27483240,5431598024,63275760,TRUE
TBD,TBD,resnest50d_1s4x24d.in1k,224,81.018,18,16,375.9646344,45015114.16,873600.7634,25.68,25677000,4399899240,25677000,4457794600,59896304,TRUE
TBD,TBD,resnest50d_4s2x40d.in1k,224,81.146,14,13,452.9883376,30985174.87,766804.0085,30.42,30417592,4369180120,30417592,4444136216,76396576,TRUE
TBD,TBD,resnet101.a1_in1k,288,82.322,8,6,295.3251195,21927020.36,1185455.216,44.55,44549160,12894969704,44549160,13000203240,105471440,TRUE
TBD,TBD,resnet101.a1_in1k,224,81.494,16,16,570.9946891,29563995.72,608930.1513,44.55,44549160,7801511784,44549160,7865129960,63806928,TRUE
TBD,TBD,resnet101.a1h_in1k,288,82.802,8,6,293.5692526,22096958.46,1191750.979,44.55,44549160,12894969704,44549160,13000203240,105471440,TRUE
TBD,TBD,resnet101.a1h_in1k,224,81.95,16,16,512.1188606,33525334.62,688352.8223,44.55,44549160,7801511784,44549160,7865129960,63806928,TRUE
TBD,TBD,resnet101.a2_in1k,288,82.224,8,6,294.1699818,22044473.76,1190600.411,44.55,44549160,12894969704,44549160,13000203240,105471440,TRUE
TBD,TBD,resnet101.a2_in1k,224,81.344,16,8,527.5042772,16130216.92,653709.6342,44.55,44549160,7801511784,44549160,7865129960,63806928,TRUE
TBD,TBD,resnet101.a3_in1k,224,79.82,16,16,511.294265,33564204.5,689203.4285,44.55,44549160,7801511784,44549160,7865129960,63806928,TRUE
TBD,TBD,resnet101.a3_in1k,160,77.928,32,32,978.6358707,35226717.26,363876.2462,44.55,44549160,3981418344,44549160,4013825000,32558544,TRUE
TBD,TBD,resnet101.gluon_in1k,224,79.306,16,8,524.9134496,16331738.22,656379.8597,44.55,44549160,7801511784,44549160,7865129960,63806928,TRUE
TBD,TBD,resnet101.tv_in1k,224,77.404,16,16,504.6997732,34195907.13,702813.3983,44.55,44549160,7801511784,44549160,7865129960,63806928,TRUE
TBD,TBD,resnet101.tv2_in1k,224,81.906,16,16,505.0849663,34153133.05,701207.2931,44.55,44549160,7801511784,44549160,7865129960,63806928,TRUE
TBD,TBD,resnet101.tv2_in1k,176,79.906,24,24,795.3548084,32503397.84,446801.6544,44.55,44549160,4899966824,44549160,4939448296,39644368,TRUE
TBD,TBD,resnet101c.gluon_in1k,224,79.542,14,15,495.7227631,32545444.05,699783.2819,44.57,44568392,8041152488,44568392,8107981800,67018192,TRUE
TBD,TBD,resnet101d.gluon_in1k,224,80.466,14,15,479.4777953,33682400.72,717478.155,44.57,44568392,8041152488,44568392,8110791656,67570128,TRUE
TBD,TBD,resnet101d.ra2_in1k,320,83.018,4,7,236.6030204,31794616.67,1443131.604,44.57,44568392,16408272872,44568392,16550503400,137889744,TRUE
TBD,TBD,resnet101d.ra2_in1k,256,82.252,12,8,416.4426231,20518180.76,828401.0912,44.57,44568392,10502070248,44568392,10593059816,88252368,TRUE
TBD,TBD,resnet101s.gluon_in1k,224,80.286,14,10,426.8562106,25281655.64,810158.7322,44.67,44672936,9156665576,44672936,9231522792,72838608,TRUE
TBD,TBD,resnet10t.c3_in1k,224,68.346,104,104,4209.493215,26345279.34,83211.11282,5.44,5435488,1097265880,5435488,1109001192,9900752,TRUE
TBD,TBD,resnet10t.c3_in1k,176,66.724,168,160,6086.085887,28239223.17,57953.72347,5.44,5435488,698694872,5435488,705972712,6153296,TRUE
TBD,TBD,resnet14t.c3_in1k,224,72.242,50,44,2158.224552,21885849.41,162203.6463,10.08,10081632,1676842968,10081632,1701610472,22712784,TRUE
TBD,TBD,resnet14t.c3_in1k,176,71.318,80,80,3166.039493,27168642.29,110550.1418,10.08,10081632,1067639256,10081632,1083027944,14139600,TRUE
TBD,TBD,resnet152.a1_in1k,288,82.744,4,6,204.3006422,31628832.46,1693694.013,60.19,60192808,19031544680,60192808,19178535912,147275216,TRUE
TBD,TBD,resnet152.a1_in1k,224,81.998,10,11,338.6205521,34946545.5,1020714.865,60.19,60192808,11513779048,60192808,11602639848,89095632,TRUE
TBD,TBD,resnet152.a1h_in1k,288,83.494,4,6,221.8621686,28167157.45,1487927.814,60.19,60192808,19031544680,60192808,19178535912,147275216,TRUE
TBD,TBD,resnet152.a1h_in1k,224,82.818,10,8,357.8550076,24313724.68,993761.0649,60.19,60192808,11513779048,60192808,11602639848,89095632,TRUE
TBD,TBD,resnet152.a2_in1k,288,82.62,4,6,258.0455938,23528002.72,1305272.535,60.19,60192808,19031544680,60192808,19178535912,147275216,TRUE
TBD,TBD,resnet152.a2_in1k,224,81.764,10,11,426.1001897,26099045.46,789317.5909,60.19,60192808,11513779048,60192808,11602639848,89095632,TRUE
TBD,TBD,resnet152.a3_in1k,224,80.548,10,10,422.9281988,23908614.47,794422.2292,60.19,60192808,11513779048,60192808,11602639848,89095632,TRUE
TBD,TBD,resnet152.a3_in1k,160,78.896,22,20,796.3491313,25549348.2,419469.2914,60.19,60192808,5875454824,60192808,5920717800,45460944,TRUE
TBD,TBD,resnet152.gluon_in1k,224,79.712,10,11,426.0713124,26100818,788854.5452,60.19,60192808,11513779048,60192808,11602639848,89095632,TRUE
TBD,TBD,resnet152.tv_in1k,224,78.33,10,11,425.5396657,26147819.3,791185.8895,60.19,60192808,11513779048,60192808,11602639848,89095632,TRUE
TBD,TBD,resnet152.tv2_in1k,224,82.294,10,10,419.1815188,24238401.23,808422.7749,60.19,60192808,11513779048,60192808,11602639848,89095632,TRUE
